Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
DL,YVR,SLC,B717,B717-200,0,0,0,7,770,"614,460",-7,-770,"-614,460",-100.00%,-100.00%,-100.00%
DL,YYC,MSP,B717,B717-200,12,"1,320","1,387,320",28,"3,080","3,237,080",-16,"-1,760","-1,849,760",-57.10%,-57.10%,-57.10%
DL,YYZ,ATL,B717,B717-200,10,"1,100","812,900",246,"27,060","19,997,340",-236,"-25,960","-19,184,440",-95.90%,-95.90%,-95.90%
DL,YYZ,DTW,B717,B717-200,1,110,"23,540",0,0,0,1,110,"23,540",,,
DL,YYZ,MSP,B717,B717-200,1,110,"74,690",156,"17,160","11,651,640",-155,"-17,050","-11,576,950",-99.40%,-99.40%,-99.40%
7F,YFB,YOW,B737 Misc,B737-400 Mixed Configuration,90,"7,020","9,161,100",90,"9,369","12,226,545",0,"-2,349","-3,065,445",0.00%,-25.10%,-25.10%
7F,YFB,YVP,B737 Misc,B737-400 Mixed Configuration,39,"3,042","1,189,422",40,"3,120","1,219,920",-1,-78,"-30,498",-2.50%,-2.50%,-2.50%
7F,YOW,YFB,B737 Misc,B737-400 Mixed Configuration,90,"7,020","9,161,100",89,"9,218","12,029,490",1,"-2,198","-2,868,390",1.10%,-23.80%,-23.80%
7F,YOW,YUL,B737 Misc,B737-400 Mixed Configuration,0,0,0,1,78,"7,332",-1,-78,"-7,332",-100.00%,-100.00%,-100.00%
7F,YRT,YWG,B737 Misc,B737-400 Mixed Configuration,78,"6,084","5,560,776",79,"6,162","5,632,068",-1,-78,"-71,292",-1.30%,-1.30%,-1.30%
7F,YRT,YYQ,B737 Misc,B737-400 Mixed Configuration,92,"7,176","2,073,864",92,"7,176","2,073,864",0,0,0,0.00%,0.00%,0.00%
7F,YUL,YVP,B737 Misc,B737-400 Mixed Configuration,99,"7,722","6,972,966",114,"8,892","8,029,476",-15,"-1,170","-1,056,510",-13.20%,-13.20%,-13.20%
7F,YVP,YFB,B737 Misc,B737-400 Mixed Configuration,39,"3,042","1,189,422",40,"3,120","1,219,920",-1,-78,"-30,498",-2.50%,-2.50%,-2.50%
7F,YVP,YUL,B737 Misc,B737-400 Mixed Configuration,99,"7,722","6,972,966",114,"8,892","8,029,476",-15,"-1,170","-1,056,510",-13.20%,-13.20%,-13.20%
7F,YWG,YRT,B737 Misc,B737-400 Mixed Configuration,78,"6,084","5,560,776",79,"6,162","5,632,068",-1,-78,"-71,292",-1.30%,-1.30%,-1.30%
7F,YWG,YYQ,B737 Misc,B737-400 Mixed Configuration,92,"7,176","4,485,000",92,"7,176","4,485,000",0,0,0,0.00%,0.00%,0.00%
7F,YYQ,YRT,B737 Misc,B737-400 Mixed Configuration,92,"7,176","2,073,864",92,"7,176","2,073,864",0,0,0,0.00%,0.00%,0.00%
7F,YYQ,YWG,B737 Misc,B737-400 Mixed Configuration,92,"7,176","4,485,000",92,"7,176","4,485,000",0,0,0,0.00%,0.00%,0.00%
AC,ANC,YVR,B737 Misc,B737-Max 8 Passenger,0,0,0,2,338,"449,540",-2,-338,"-449,540",-100.00%,-100.00%,-100.00%
AC,AUA,YYZ,B737 Misc,B737-Max 8 Passenger,17,"2,873","6,383,806",0,0,0,17,"2,873","6,383,806",,,
AC,BOD,YUL,B737 Misc,B737-Max 8 Passenger,35,"5,915","20,341,685",0,0,0,35,"5,915","20,341,685",,,
AC,CUN,YYC,B737 Misc,B737-Max 8 Passenger,9,"1,521","3,864,861",0,0,0,9,"1,521","3,864,861",,,
AC,DUB,YUL,B737 Misc,B737-Max 8 Passenger,0,0,0,52,"8,788","26,135,512",-52,"-8,788","-26,135,512",-100.00%,-100.00%,-100.00%
AC,FDF,YUL,B737 Misc,B737-Max 8 Passenger,13,"2,197","4,949,841",0,0,0,13,"2,197","4,949,841",,,
AC,HNL,YVR,B737 Misc,B737-Max 8 Passenger,31,"5,239","14,171,495",0,0,0,31,"5,239","14,171,495",,,
AC,KEF,YUL,B737 Misc,B737-Max 8 Passenger,13,"2,197","5,103,631",39,"6,591","15,310,893",-26,"-4,394","-10,207,262",-66.70%,-66.70%,-66.70%
AC,KEF,YYZ,B737 Misc,B737-Max 8 Passenger,18,"3,042","7,903,116",52,"8,788","22,831,224",-34,"-5,746","-14,928,108",-65.40%,-65.40%,-65.40%
AC,LAX,YUL,B737 Misc,B737-Max 8 Passenger,248,"41,912","103,648,376",183,"30,927","76,482,471",65,"10,985","27,165,905",35.50%,35.50%,35.50%
AC,LAX,YVR,B737 Misc,B737-Max 8 Passenger,178,"30,082","32,488,560",0,0,0,178,"30,082","32,488,560",,,
AC,LAX,YYC,B737 Misc,B737-Max 8 Passenger,62,"10,478","12,636,468",0,0,0,62,"10,478","12,636,468",,,
AC,LAX,YYZ,B737 Misc,B737-Max 8 Passenger,0,0,0,324,"54,756","119,149,056",-324,"-54,756","-119,149,056",-100.00%,-100.00%,-100.00%
AC,LGA,YYZ,B737 Misc,B737-Max 8 Passenger,79,"13,351","4,752,956",0,0,0,79,"13,351","4,752,956",,,
AC,LHR,YHZ,B737 Misc,B737-Max 8 Passenger,47,"7,943","22,701,094",92,"15,548","44,436,184",-45,"-7,605","-21,735,090",-48.90%,-48.90%,-48.90%
AC,LHR,YYT,B737 Misc,B737-Max 8 Passenger,47,"7,943","18,395,988",92,"15,548","36,009,168",-45,"-7,605","-17,613,180",-48.90%,-48.90%,-48.90%
AC,OGG,YVR,B737 Misc,B737-Max 8 Passenger,31,"5,239","13,998,608",0,0,0,31,"5,239","13,998,608",,,
AC,PTP,YUL,B737 Misc,B737-Max 8 Passenger,14,"2,366","5,046,678",0,0,0,14,"2,366","5,046,678",,,
AC,SFO,YUL,B737 Misc,B737-Max 8 Passenger,186,"31,434","79,779,492",165,"27,885","70,772,130",21,"3,549","9,007,362",12.70%,12.70%,12.70%
AC,SFO,YVR,B737 Misc,B737-Max 8 Passenger,178,"30,082","24,065,600",0,0,0,178,"30,082","24,065,600",,,
AC,SFO,YYZ,B737 Misc,B737-Max 8 Passenger,0,0,0,203,"34,307","77,533,820",-203,"-34,307","-77,533,820",-100.00%,-100.00%,-100.00%
AC,SNN,YYZ,B737 Misc,B737-Max 8 Passenger,35,"5,915","18,868,850",52,"8,788","28,033,720",-17,"-2,873","-9,164,870",-32.70%,-32.70%,-32.70%
AC,YEG,YYZ,B737 Misc,B737-Max 8 Passenger,182,"30,758","51,550,408",1,169,"283,244",181,"30,589","51,267,164",18100.00%,18100.00%,18100.00%
AC,YHZ,LHR,B737 Misc,B737-Max 8 Passenger,48,"8,112","23,184,096",92,"15,548","44,436,184",-44,"-7,436","-21,252,088",-47.80%,-47.80%,-47.80%
AC,YHZ,YUL,B737 Misc,B737-Max 8 Passenger,0,0,0,19,"3,211","1,608,711",-19,"-3,211","-1,608,711",-100.00%,-100.00%,-100.00%
AC,YHZ,YYZ,B737 Misc,B737-Max 8 Passenger,93,"15,717","12,605,034",158,"26,702","21,415,004",-65,"-10,985","-8,809,970",-41.10%,-41.10%,-41.10%
AC,YOW,YYZ,B737 Misc,B737-Max 8 Passenger,25,"4,225","954,850",0,0,0,25,"4,225","954,850",,,
AC,YUL,BOD,B737 Misc,B737-Max 8 Passenger,36,"6,084","20,922,876",0,0,0,36,"6,084","20,922,876",,,
AC,YUL,DUB,B737 Misc,B737-Max 8 Passenger,0,0,0,52,"8,788","26,135,512",-52,"-8,788","-26,135,512",-100.00%,-100.00%,-100.00%
AC,YUL,FDF,B737 Misc,B737-Max 8 Passenger,13,"2,197","4,949,841",0,0,0,13,"2,197","4,949,841",,,
AC,YUL,KEF,B737 Misc,B737-Max 8 Passenger,13,"2,197","5,103,631",40,"6,760","15,703,480",-27,"-4,563","-10,599,849",-67.50%,-67.50%,-67.50%
AC,YUL,LAX,B737 Misc,B737-Max 8 Passenger,248,"41,912","103,648,376",184,"31,096","76,900,408",64,"10,816","26,747,968",34.80%,34.80%,34.80%
AC,YUL,PTP,B737 Misc,B737-Max 8 Passenger,14,"2,366","5,046,678",0,0,0,14,"2,366","5,046,678",,,
AC,YUL,SFO,B737 Misc,B737-Max 8 Passenger,186,"31,434","79,779,492",73,"12,337","31,311,306",113,"19,097","48,468,186",154.80%,154.80%,154.80%
AC,YUL,YHZ,B737 Misc,B737-Max 8 Passenger,0,0,0,19,"3,211","1,608,711",-19,"-3,211","-1,608,711",-100.00%,-100.00%,-100.00%
AC,YUL,YVR,B737 Misc,B737-Max 8 Passenger,124,"20,956","48,094,020",184,"31,096","71,365,320",-60,"-10,140","-23,271,300",-32.60%,-32.60%,-32.60%
AC,YUL,YYC,B737 Misc,B737-Max 8 Passenger,57,"9,633","18,042,609",0,0,0,57,"9,633","18,042,609",,,
AC,YUL,YYZ,B737 Misc,B737-Max 8 Passenger,263,"44,447","14,000,805",95,"16,055","5,057,325",168,"28,392","8,943,480",176.80%,176.80%,176.80%
AC,YVR,ANC,B737 Misc,B737-Max 8 Passenger,0,0,0,2,338,"449,540",-2,-338,"-449,540",-100.00%,-100.00%,-100.00%
AC,YVR,HNL,B737 Misc,B737-Max 8 Passenger,31,"5,239","14,171,495",0,0,0,31,"5,239","14,171,495",,,
AC,YVR,LAX,B737 Misc,B737-Max 8 Passenger,178,"30,082","32,488,560",0,0,0,178,"30,082","32,488,560",,,
AC,YVR,OGG,B737 Misc,B737-Max 8 Passenger,31,"5,239","13,998,608",0,0,0,31,"5,239","13,998,608",,,
AC,YVR,SFO,B737 Misc,B737-Max 8 Passenger,177,"29,913","23,930,400",0,0,0,177,"29,913","23,930,400",,,
AC,YVR,YUL,B737 Misc,B737-Max 8 Passenger,124,"20,956","48,094,020",185,"31,265","71,753,175",-61,"-10,309","-23,659,155",-33.00%,-33.00%,-33.00%
AC,YVR,YYC,B737 Misc,B737-Max 8 Passenger,71,"11,999","5,135,572",0,0,0,71,"11,999","5,135,572",,,
AC,YVR,YYZ,B737 Misc,B737-Max 8 Passenger,119,"20,111","41,931,435",158,"26,702","55,673,670",-39,"-6,591","-13,742,235",-24.70%,-24.70%,-24.70%
AC,YWG,YUL,B737 Misc,B737-Max 8 Passenger,0,0,0,1,169,"191,308",-1,-169,"-191,308",-100.00%,-100.00%,-100.00%
AC,YYC,CUN,B737 Misc,B737-Max 8 Passenger,9,"1,521","3,864,861",0,0,0,9,"1,521","3,864,861",,,
AC,YYC,LAX,B737 Misc,B737-Max 8 Passenger,62,"10,478","12,636,468",0,0,0,62,"10,478","12,636,468",,,
AC,YYC,YUL,B737 Misc,B737-Max 8 Passenger,57,"9,633","18,042,609",0,0,0,57,"9,633","18,042,609",,,
AC,YYC,YVR,B737 Misc,B737-Max 8 Passenger,70,"11,830","5,063,240",0,0,0,70,"11,830","5,063,240",,,
AC,YYC,YYZ,B737 Misc,B737-Max 8 Passenger,359,"60,671","101,684,596",338,"57,122","95,736,472",21,"3,549","5,948,124",6.20%,6.20%,6.20%
AC,YYT,LHR,B737 Misc,B737-Max 8 Passenger,48,"8,112","18,787,392",92,"15,548","36,009,168",-44,"-7,436","-17,221,776",-47.80%,-47.80%,-47.80%
AC,YYT,YYZ,B737 Misc,B737-Max 8 Passenger,185,"31,265","41,363,595",92,"15,548","20,570,004",93,"15,717","20,793,591",101.10%,101.10%,101.10%
AC,YYZ,AUA,B737 Misc,B737-Max 8 Passenger,17,"2,873","6,383,806",0,0,0,17,"2,873","6,383,806",,,
AC,YYZ,KEF,B737 Misc,B737-Max 8 Passenger,18,"3,042","7,903,116",52,"8,788","22,831,224",-34,"-5,746","-14,928,108",-65.40%,-65.40%,-65.40%
AC,YYZ,LAX,B737 Misc,B737-Max 8 Passenger,0,0,0,325,"54,925","119,516,800",-325,"-54,925","-119,516,800",-100.00%,-100.00%,-100.00%
AC,YYZ,LGA,B737 Misc,B737-Max 8 Passenger,79,"13,351","4,752,956",0,0,0,79,"13,351","4,752,956",,,
AC,YYZ,SFO,B737 Misc,B737-Max 8 Passenger,0,0,0,296,"50,024","113,054,240",-296,"-50,024","-113,054,240",-100.00%,-100.00%,-100.00%
AC,YYZ,SNN,B737 Misc,B737-Max 8 Passenger,35,"5,915","18,868,850",53,"8,957","28,572,830",-18,"-3,042","-9,703,980",-34.00%,-34.00%,-34.00%
AC,YYZ,YEG,B737 Misc,B737-Max 8 Passenger,182,"30,758","51,550,408",1,169,"283,244",181,"30,589","51,267,164",18100.00%,18100.00%,18100.00%
AC,YYZ,YHZ,B737 Misc,B737-Max 8 Passenger,92,"15,548","12,469,496",158,"26,702","21,415,004",-66,"-11,154","-8,945,508",-41.80%,-41.80%,-41.80%
AC,YYZ,YOW,B737 Misc,B737-Max 8 Passenger,26,"4,394","993,044",0,0,0,26,"4,394","993,044",,,
AC,YYZ,YUL,B737 Misc,B737-Max 8 Passenger,264,"44,616","14,054,040",2,338,"106,470",262,"44,278","13,947,570",13100.00%,13100.00%,13100.00%
AC,YYZ,YVR,B737 Misc,B737-Max 8 Passenger,119,"20,111","41,931,435",158,"26,702","55,673,670",-39,"-6,591","-13,742,235",-24.70%,-24.70%,-24.70%
AC,YYZ,YWG,B737 Misc,B737-Max 8 Passenger,0,0,0,1,169,"158,184",-1,-169,"-158,184",-100.00%,-100.00%,-100.00%
AC,YYZ,YYC,B737 Misc,B737-Max 8 Passenger,359,"60,671","101,684,596",339,"57,291","96,019,716",20,"3,380","5,664,880",5.90%,5.90%,5.90%
AC,YYZ,YYT,B737 Misc,B737-Max 8 Passenger,186,"31,434","41,587,182",92,"15,548","20,570,004",94,"15,886","21,017,178",102.20%,102.20%,102.20%
AM,MEX,YUL,B737 Misc,B737-8 Scimitar Winglets,184,"29,440","67,859,200",184,"29,440","67,859,200",0,0,0,0.00%,0.00%,0.00%
AM,MEX,YVR,B737 Misc,B737-8 Scimitar Winglets,224,"35,840","87,736,320",184,"29,440","72,069,120",40,"6,400","15,667,200",21.70%,21.70%,21.70%
AM,MEX,YYC,B737 Misc,B737-8 Scimitar Winglets,53,"8,480","19,775,360",0,0,0,53,"8,480","19,775,360",,,
AM,MEX,YYZ,B737 Misc,B737-8 Scimitar Winglets,184,"29,440","59,321,600",184,"29,440","59,321,600",0,0,0,0.00%,0.00%,0.00%
AM,YUL,MEX,B737 Misc,B737-8 Scimitar Winglets,184,"29,440","67,859,200",184,"29,440","67,859,200",0,0,0,0.00%,0.00%,0.00%
AM,YVR,MEX,B737 Misc,B737-8 Scimitar Winglets,224,"35,840","87,736,320",184,"29,440","72,069,120",40,"6,400","15,667,200",21.70%,21.70%,21.70%
AM,YYC,MEX,B737 Misc,B737-8 Scimitar Winglets,53,"8,480","19,775,360",0,0,0,53,"8,480","19,775,360",,,
AM,YYZ,MEX,B737 Misc,B737-8 Scimitar Winglets,184,"29,440","59,321,600",184,"29,440","59,321,600",0,0,0,0.00%,0.00%,0.00%
D8,DUB,YHM,B737 Misc,B737-Max 8 Passenger,4,756,"2,504,628",0,0,0,4,756,"2,504,628",,,
D8,YHM,DUB,B737 Misc,B737-Max 8 Passenger,4,756,"2,504,628",0,0,0,4,756,"2,504,628",,,
FI,KEF,YHZ,B737 Misc,B737-Max 8 Passenger,13,"2,080","4,272,320",49,"7,840","16,103,360",-36,"-5,760","-11,831,040",-73.50%,-73.50%,-73.50%
FI,KEF,YHZ,B737 Misc,B737-Max 9 Passenger,13,"2,860","5,874,440",0,0,0,13,"2,860","5,874,440",,,
FI,KEF,YUL,B737 Misc,B737-Max 8 Passenger,55,"8,800","20,442,400",65,"10,400","24,159,200",-10,"-1,600","-3,716,800",-15.40%,-15.40%,-15.40%
FI,KEF,YYZ,B737 Misc,B737-Max 8 Passenger,68,"10,880","28,266,240",0,0,0,68,"10,880","28,266,240",,,
FI,KEF,YYZ,B737 Misc,B737-Max 9 Passenger,11,"2,420","6,287,160",0,0,0,11,"2,420","6,287,160",,,
FI,YHZ,KEF,B737 Misc,B737-Max 8 Passenger,13,"2,080","4,272,320",49,"7,840","16,103,360",-36,"-5,760","-11,831,040",-73.50%,-73.50%,-73.50%
FI,YHZ,KEF,B737 Misc,B737-Max 9 Passenger,13,"2,860","5,874,440",0,0,0,13,"2,860","5,874,440",,,
FI,YUL,KEF,B737 Misc,B737-Max 8 Passenger,55,"8,800","20,442,400",65,"10,400","24,159,200",-10,"-1,600","-3,716,800",-15.40%,-15.40%,-15.40%
FI,YYZ,KEF,B737 Misc,B737-Max 8 Passenger,68,"10,880","28,266,240",0,0,0,68,"10,880","28,266,240",,,
FI,YYZ,KEF,B737 Misc,B737-Max 9 Passenger,11,"2,420","6,287,160",0,0,0,11,"2,420","6,287,160",,,
WO,CUN,YHM,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","4,172,742",0,0,0,14,"2,646","4,172,742",,,
WO,FLL,YHM,B737 Misc,B737-8 Scimitar Winglets,26,"4,914","5,788,692",0,0,0,26,"4,914","5,788,692",,,
WO,LAS,YEG,B737 Misc,B737-8 Scimitar Winglets,92,"17,388","20,726,496",0,0,0,92,"17,388","20,726,496",,,
WO,LAS,YHM,B737 Misc,B737-8 Scimitar Winglets,52,"9,828","18,938,556",0,0,0,52,"9,828","18,938,556",,,
WO,LAS,YLW,B737 Misc,B737-8 Scimitar Winglets,19,"3,591","3,526,362",0,0,0,19,"3,591","3,526,362",,,
WO,LAS,YXX,B737 Misc,B737-8 Scimitar Winglets,26,"4,914","4,742,010",0,0,0,26,"4,914","4,742,010",,,
WO,MBJ,YHM,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","4,506,138",0,0,0,14,"2,646","4,506,138",,,
WO,MCO,YEG,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","6,273,666",0,0,0,14,"2,646","6,273,666",,,
WO,MCO,YHM,B737 Misc,B737-8 Scimitar Winglets,40,"7,560","7,703,640",0,0,0,40,"7,560","7,703,640",,,
WO,YEG,LAS,B737 Misc,B737-8 Scimitar Winglets,92,"17,388","20,726,496",0,0,0,92,"17,388","20,726,496",,,
WO,YEG,MCO,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","6,273,666",0,0,0,14,"2,646","6,273,666",,,
WO,YEG,YHM,B737 Misc,B737-8 Scimitar Winglets,176,"33,264","56,016,576",68,"12,852","21,642,768",108,"20,412","34,373,808",158.80%,158.80%,158.80%
WO,YEG,YWG,B737 Misc,B737-8 Scimitar Winglets,78,"14,742","10,923,822",0,0,0,78,"14,742","10,923,822",,,
WO,YEG,YXU,B737 Misc,B737-8 Scimitar Winglets,92,"17,388","28,516,320",0,0,0,92,"17,388","28,516,320",,,
WO,YEG,YXX,B737 Misc,B737-8 Scimitar Winglets,209,"39,501","19,039,482",114,"21,546","10,385,172",95,"17,955","8,654,310",83.30%,83.30%,83.30%
WO,YHM,CUN,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","4,172,742",0,0,0,14,"2,646","4,172,742",,,
WO,YHM,FLL,B737 Misc,B737-8 Scimitar Winglets,26,"4,914","5,788,692",0,0,0,26,"4,914","5,788,692",,,
WO,YHM,LAS,B737 Misc,B737-8 Scimitar Winglets,52,"9,828","18,938,556",0,0,0,52,"9,828","18,938,556",,,
WO,YHM,MBJ,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","4,506,138",0,0,0,14,"2,646","4,506,138",,,
WO,YHM,MCO,B737 Misc,B737-8 Scimitar Winglets,40,"7,560","7,703,640",0,0,0,40,"7,560","7,703,640",,,
WO,YHM,YEG,B737 Misc,B737-8 Scimitar Winglets,176,"33,264","56,016,576",68,"12,852","21,642,768",108,"20,412","34,373,808",158.80%,158.80%,158.80%
WO,YHM,YHZ,B737 Misc,B737-8 Scimitar Winglets,170,"32,130","26,507,250",48,"9,072","7,484,400",122,"23,058","19,022,850",254.20%,254.20%,254.20%
WO,YHM,YWG,B737 Misc,B737-8 Scimitar Winglets,78,"14,742","13,916,448",48,"9,072","8,563,968",30,"5,670","5,352,480",62.50%,62.50%,62.50%
WO,YHM,YXX,B737 Misc,B737-8 Scimitar Winglets,150,"28,350","58,145,850",58,"10,962","22,483,062",92,"17,388","35,662,788",158.60%,158.60%,158.60%
WO,YHZ,YHM,B737 Misc,B737-8 Scimitar Winglets,170,"32,130","26,507,250",48,"9,072","7,484,400",122,"23,058","19,022,850",254.20%,254.20%,254.20%
WO,YHZ,YXU,B737 Misc,B737-8 Scimitar Winglets,78,"14,742","13,076,154",0,0,0,78,"14,742","13,076,154",,,
WO,YLW,LAS,B737 Misc,B737-8 Scimitar Winglets,19,"3,591","3,526,362",0,0,0,19,"3,591","3,526,362",,,
WO,YLW,YWG,B737 Misc,B737-8 Scimitar Winglets,39,"7,371","7,253,064",0,0,0,39,"7,371","7,253,064",,,
WO,YWG,YEG,B737 Misc,B737-8 Scimitar Winglets,78,"14,742","10,923,822",0,0,0,78,"14,742","10,923,822",,,
WO,YWG,YHM,B737 Misc,B737-8 Scimitar Winglets,78,"14,742","13,916,448",48,"9,072","8,563,968",30,"5,670","5,352,480",62.50%,62.50%,62.50%
WO,YWG,YLW,B737 Misc,B737-8 Scimitar Winglets,39,"7,371","7,253,064",0,0,0,39,"7,371","7,253,064",,,
WO,YWG,YXX,B737 Misc,B737-8 Scimitar Winglets,52,"9,828","11,085,984",15,"2,835","3,197,880",37,"6,993","7,888,104",246.70%,246.70%,246.70%
WO,YXU,YEG,B737 Misc,B737-8 Scimitar Winglets,92,"17,388","28,516,320",0,0,0,92,"17,388","28,516,320",,,
WO,YXU,YHZ,B737 Misc,B737-8 Scimitar Winglets,78,"14,742","13,076,154",0,0,0,78,"14,742","13,076,154",,,
WO,YXU,YXX,B737 Misc,B737-8 Scimitar Winglets,92,"17,388","34,776,000",0,0,0,92,"17,388","34,776,000",,,
WO,YXX,LAS,B737 Misc,B737-8 Scimitar Winglets,26,"4,914","4,742,010",0,0,0,26,"4,914","4,742,010",,,
WO,YXX,YEG,B737 Misc,B737-8 Scimitar Winglets,209,"39,501","19,039,482",114,"21,546","10,385,172",95,"17,955","8,654,310",83.30%,83.30%,83.30%
WO,YXX,YHM,B737 Misc,B737-8 Scimitar Winglets,150,"28,350","58,145,850",59,"11,151","22,870,701",91,"17,199","35,275,149",154.20%,154.20%,154.20%
WO,YXX,YWG,B737 Misc,B737-8 Scimitar Winglets,52,"9,828","11,085,984",16,"3,024","3,411,072",36,"6,804","7,674,912",225.00%,225.00%,225.00%
WO,YXX,YXU,B737 Misc,B737-8 Scimitar Winglets,92,"17,388","34,776,000",0,0,0,92,"17,388","34,776,000",,,
WS,ATL,YYC,B737 Misc,B737-Max 8 Passenger,3,522,"999,108",0,0,0,3,522,"999,108",,,
WS,AZS,YYZ,B737 Misc,B737-Max 8 Passenger,1,174,"309,198",0,0,0,1,174,"309,198",,,
WS,BGI,YYZ,B737 Misc,B737-Max 8 Passenger,8,"1,392","3,374,208",0,0,0,8,"1,392","3,374,208",,,
WS,CDG,YHZ,B737 Misc,B737-Max 8 Passenger,59,"10,266","31,188,108",92,"16,008","48,632,304",-33,"-5,742","-17,444,196",-35.90%,-35.90%,-35.90%
WS,CUN,YYZ,B737 Misc,B737-Max 8 Passenger,11,"1,914","3,091,110",0,0,0,11,"1,914","3,091,110",,,
WS,DUB,YHZ,B737 Misc,B737-Max 8 Passenger,50,"8,700","22,515,600",0,0,0,50,"8,700","22,515,600",,,
WS,FLL,YYZ,B737 Misc,B737-Max 8 Passenger,1,174,"211,236",0,0,0,1,174,"211,236",,,
WS,GCM,YYZ,B737 Misc,B737-Max 8 Passenger,9,"1,566","2,635,578",0,0,0,9,"1,566","2,635,578",,,
WS,GLA,YHZ,B737 Misc,B737-Max 8 Passenger,37,"6,438","16,938,378",0,0,0,37,"6,438","16,938,378",,,
WS,IAH,YYC,B737 Misc,B737-Max 8 Passenger,4,696,"1,215,912",0,0,0,4,696,"1,215,912",,,
WS,KIN,YYZ,B737 Misc,B737-Max 8 Passenger,2,348,"619,788",0,0,0,2,348,"619,788",,,
WS,LAS,YWG,B737 Misc,B737-Max 8 Passenger,13,"2,262","2,965,482",0,0,0,13,"2,262","2,965,482",,,
WS,LAS,YYC,B737 Misc,B737-Max 8 Passenger,29,"5,046","5,242,794",17,"2,958","3,073,362",12,"2,088","2,169,432",70.60%,70.60%,70.60%
WS,LAS,YYZ,B737 Misc,B737-Max 8 Passenger,40,"6,960","13,530,240",24,"4,176","8,118,144",16,"2,784","5,412,096",66.70%,66.70%,66.70%
WS,LAX,YYC,B737 Misc,B737-Max 8 Passenger,7,"1,218","1,468,908",0,0,0,7,"1,218","1,468,908",,,
WS,LGW,YHZ,B737 Misc,B737-Max 8 Passenger,59,"10,266","29,514,750",92,"16,008","46,023,000",-33,"-5,742","-16,508,250",-35.90%,-35.90%,-35.90%
WS,LIR,YYZ,B737 Misc,B737-Max 8 Passenger,8,"1,392","3,209,952",0,0,0,8,"1,392","3,209,952",,,
WS,MBJ,YYZ,B737 Misc,B737-Max 8 Passenger,38,"6,612","11,485,044",25,"4,350","7,555,950",13,"2,262","3,929,094",52.00%,52.00%,52.00%
WS,MCO,YYZ,B737 Misc,B737-Max 8 Passenger,8,"1,392","1,469,952",0,0,0,8,"1,392","1,469,952",,,
WS,NAS,YYZ,B737 Misc,B737-Max 8 Passenger,8,"1,392","1,797,072",0,0,0,8,"1,392","1,797,072",,,
WS,PSP,YYC,B737 Misc,B737-Max 8 Passenger,3,522,"626,400",9,"1,566","1,879,200",-6,"-1,044","-1,252,800",-66.70%,-66.70%,-66.70%
WS,PUJ,YYZ,B737 Misc,B737-Max 8 Passenger,1,174,"321,900",0,0,0,1,174,"321,900",,,
WS,PVR,YYC,B737 Misc,B737-Max 8 Passenger,1,174,"374,448",0,0,0,1,174,"374,448",,,
WS,SAN,YYC,B737 Misc,B737-Max 8 Passenger,2,348,"445,092",0,0,0,2,348,"445,092",,,
WS,SFO,YYC,B737 Misc,B737-Max 8 Passenger,6,"1,044","1,062,792",0,0,0,6,"1,044","1,062,792",,,
WS,YEG,YVR,B737 Misc,B737-Max 8 Passenger,11,"1,914","964,656",28,"4,872","2,455,488",-17,"-2,958","-1,490,832",-60.70%,-60.70%,-60.70%
WS,YEG,YYZ,B737 Misc,B737-Max 8 Passenger,33,"5,742","9,623,592",20,"3,480","5,832,480",13,"2,262","3,791,112",65.00%,65.00%,65.00%
WS,YHZ,CDG,B737 Misc,B737-Max 8 Passenger,60,"10,440","31,716,720",92,"16,008","48,632,304",-32,"-5,568","-16,915,584",-34.80%,-34.80%,-34.80%
WS,YHZ,DUB,B737 Misc,B737-Max 8 Passenger,51,"8,874","22,965,912",0,0,0,51,"8,874","22,965,912",,,
WS,YHZ,GLA,B737 Misc,B737-Max 8 Passenger,38,"6,612","17,396,172",0,0,0,38,"6,612","17,396,172",,,
WS,YHZ,LGW,B737 Misc,B737-Max 8 Passenger,60,"10,440","30,015,000",92,"16,008","46,023,000",-32,"-5,568","-16,008,000",-34.80%,-34.80%,-34.80%
WS,YHZ,YOW,B737 Misc,B737-Max 8 Passenger,59,"10,266","6,108,270",92,"16,008","9,524,760",-33,"-5,742","-3,416,490",-35.90%,-35.90%,-35.90%
WS,YHZ,YWG,B737 Misc,B737-Max 8 Passenger,38,"6,612","10,612,260",0,0,0,38,"6,612","10,612,260",,,
WS,YHZ,YYC,B737 Misc,B737-Max 8 Passenger,108,"18,792","43,841,736",96,"16,704","38,970,432",12,"2,088","4,871,304",12.50%,12.50%,12.50%
WS,YHZ,YYZ,B737 Misc,B737-Max 8 Passenger,189,"32,886","26,374,572",185,"32,190","25,816,380",4,696,"558,192",2.20%,2.20%,2.20%
