Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
WG,YEG,PVR,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,733,508",-4,-756,"-1,733,508",-100.00%,-100.00%,-100.00%
WG,YOW,VRA,B737-6/7/8/9,B737-800 Passenger,5,945,"1,476,090",5,945,"1,476,090",0,0,0,0.00%,0.00%,0.00%
WG,YQB,CUN,B737-6/7/8/9,B737-800 Passenger,4,756,"1,494,612",5,945,"1,868,265",-1,-189,"-373,653",-20.00%,-20.00%,-20.00%
WG,YQB,VRA,B737-6/7/8/9,B737-800 Passenger,5,945,"1,627,290",5,945,"1,627,290",0,0,0,0.00%,0.00%,0.00%
WG,YQX,YYT,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"93,744",-4,-756,"-93,744",-100.00%,-100.00%,-100.00%
WG,YQX,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,178,415",-5,-945,"-1,178,415",-100.00%,-100.00%,-100.00%
WG,YUL,ANU,B737-6/7/8/9,B737-800 Passenger,4,756,"1,565,676",4,756,"1,565,676",0,0,0,0.00%,0.00%,0.00%
WG,YUL,CCC,B737-6/7/8/9,B737-800 Passenger,18,"3,402","5,460,210",17,"3,213","5,156,865",1,189,"303,345",5.90%,5.90%,5.90%
WG,YUL,CUN,B737-6/7/8/9,B737-800 Passenger,17,"3,213","5,915,133",17,"3,213","5,915,133",0,0,0,0.00%,0.00%,0.00%
WG,YUL,CYO,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,286,712",-4,-756,"-1,286,712",-100.00%,-100.00%,-100.00%
WG,YUL,HOG,B737-6/7/8/9,B737-800 Passenger,9,"1,701","2,903,607",9,"1,701","2,903,607",0,0,0,0.00%,0.00%,0.00%
WG,YUL,MBJ,B737-6/7/8/9,B737-800 Passenger,8,"1,512","2,831,976",9,"1,701","3,185,973",-1,-189,"-353,997",-11.10%,-11.10%,-11.10%
WG,YUL,POP,B737-6/7/8/9,B737-800 Passenger,5,945,"1,681,155",5,945,"1,681,155",0,0,0,0.00%,0.00%,0.00%
WG,YUL,PUJ,B737-6/7/8/9,B737-800 Passenger,23,"4,347","8,168,013",25,"4,725","8,878,275",-2,-378,"-710,262",-8.00%,-8.00%,-8.00%
WG,YUL,SNU,B737-6/7/8/9,B737-800 Passenger,13,"2,457","3,985,254",12,"2,268","3,678,696",1,189,"306,558",8.30%,8.30%,8.30%
WG,YUL,SXM,B737-6/7/8/9,B737-800 Passenger,4,756,"1,501,416",0,0,0,4,756,"1,501,416",,,
WG,YUL,VRA,B737-6/7/8/9,B737-800 Passenger,22,"4,158","6,640,326",22,"4,158","6,640,326",0,0,0,0.00%,0.00%,0.00%
WG,YVR,CUN,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"2,628,990",-5,-945,"-2,628,990",-100.00%,-100.00%,-100.00%
WG,YVR,SJD,B737-6/7/8/9,B737-800 Passenger,5,945,"1,832,355",5,945,"1,832,355",0,0,0,0.00%,0.00%,0.00%
WG,YVR,VRA,B737-6/7/8/9,B737-800 Passenger,4,756,"2,187,864",5,945,"2,734,830",-1,-189,"-546,966",-20.00%,-20.00%,-20.00%
WG,YVR,YYZ,B737-6/7/8/9,B737-800 Passenger,36,"6,804","14,186,340",41,"7,749","16,156,665",-5,-945,"-1,970,325",-12.20%,-12.20%,-12.20%
WG,YYC,CUN,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,920,996",-4,-756,"-1,920,996",-100.00%,-100.00%,-100.00%
WG,YYC,MBJ,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"2,259,684",-4,-756,"-2,259,684",-100.00%,-100.00%,-100.00%
WG,YYC,VRA,B737-6/7/8/9,B737-800 Passenger,4,756,"1,967,868",4,756,"1,967,868",0,0,0,0.00%,0.00%,0.00%
WG,YYT,YQX,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"117,180",-5,-945,"-117,180",-100.00%,-100.00%,-100.00%
WG,YYT,YYZ,B737-6/7/8/9,B737-800 Passenger,23,"4,347","5,751,081",13,"2,457","3,250,611",10,"1,890","2,500,470",76.90%,76.90%,76.90%
WG,YYZ,ANU,B737-6/7/8/9,B737-800 Passenger,4,756,"1,591,380",4,756,"1,591,380",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,AUA,B737-6/7/8/9,B737-800 Passenger,5,945,"2,099,790",5,945,"2,099,790",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,CCC,B737-6/7/8/9,B737-800 Passenger,17,"3,213","4,690,980",17,"3,213","4,690,980",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,CMW,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,452,465",-5,-945,"-1,452,465",-100.00%,-100.00%,-100.00%
WG,YYZ,CUN,B737-6/7/8/9,B737-800 Passenger,31,"5,859","9,462,285",23,"4,347","7,020,405",8,"1,512","2,441,880",34.80%,34.80%,34.80%
WG,YYZ,HOG,B737-6/7/8/9,B737-800 Passenger,13,"2,457","3,904,173",13,"2,457","3,904,173",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,LIR,B737-6/7/8/9,B737-800 Passenger,5,945,"2,179,170",5,945,"2,179,170",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,MBJ,B737-6/7/8/9,B737-800 Passenger,21,"3,969","6,894,153",21,"3,969","6,894,153",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,MCO,B737-6/7/8/9,B737-800 Passenger,4,756,"798,336",4,756,"798,336",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,MZO,B737-6/7/8/9,B737-800 Passenger,5,945,"1,527,120",4,756,"1,221,696",1,189,"305,424",25.00%,25.00%,25.00%
WG,YYZ,NAS,B737-6/7/8/9,B737-800 Passenger,8,"1,512","1,951,992",9,"1,701","2,195,991",-1,-189,"-243,999",-11.10%,-11.10%,-11.10%
WG,YYZ,POP,B737-6/7/8/9,B737-800 Passenger,9,"1,701","2,935,926",9,"1,701","2,935,926",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,PUJ,B737-6/7/8/9,B737-800 Passenger,39,"7,371","13,636,350",38,"7,182","13,286,700",1,189,"349,650",2.60%,2.60%,2.60%
WG,YYZ,PVR,B737-6/7/8/9,B737-800 Passenger,5,945,"2,045,925",5,945,"2,045,925",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,SJD,B737-6/7/8/9,B737-800 Passenger,4,756,"1,678,320",4,756,"1,678,320",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,SNU,B737-6/7/8/9,B737-800 Passenger,18,"3,402","4,966,920",14,"2,646","3,863,160",4,756,"1,103,760",28.60%,28.60%,28.60%
WG,YYZ,SXM,B737-6/7/8/9,B737-800 Passenger,4,756,"1,521,072",0,0,0,4,756,"1,521,072",,,
WG,YYZ,VRA,B737-6/7/8/9,B737-800 Passenger,39,"7,371","10,466,820",48,"9,072","12,882,240",-9,"-1,701","-2,415,420",-18.80%,-18.80%,-18.80%
WG,YYZ,YJT,B737-6/7/8/9,B737-800 Passenger,5,945,"1,003,590",4,756,"802,872",1,189,"200,718",25.00%,25.00%,25.00%
WG,YYZ,YQX,B737-6/7/8/9,B737-800 Passenger,4,756,"942,732",4,756,"942,732",0,0,0,0.00%,0.00%,0.00%
WG,YYZ,YVR,B737-6/7/8/9,B737-800 Passenger,35,"6,615","13,792,275",41,"7,749","16,156,665",-6,"-1,134","-2,364,390",-14.60%,-14.60%,-14.60%
WG,YYZ,YYT,B737-6/7/8/9,B737-800 Passenger,14,"2,646","3,500,658",14,"2,646","3,500,658",0,0,0,0.00%,0.00%,0.00%
WO,CUN,YHM,B737 Misc,B737-8 Scimitar Winglets,4,756,"1,192,212",0,0,0,4,756,"1,192,212",,,
WO,FLL,YHM,B737 Misc,B737-8 Scimitar Winglets,9,"1,701","2,003,778",0,0,0,9,"1,701","2,003,778",,,
WO,LAS,YEG,B737 Misc,B737-8 Scimitar Winglets,31,"5,859","6,983,928",0,0,0,31,"5,859","6,983,928",,,
WO,LAS,YHM,B737 Misc,B737-8 Scimitar Winglets,17,"3,213","6,191,451",0,0,0,17,"3,213","6,191,451",,,
WO,LAS,YLW,B737 Misc,B737-8 Scimitar Winglets,8,"1,512","1,484,784",0,0,0,8,"1,512","1,484,784",,,
WO,LAS,YXX,B737 Misc,B737-8 Scimitar Winglets,8,"1,512","1,459,080",0,0,0,8,"1,512","1,459,080",,,
WO,MBJ,YHM,B737 Misc,B737-8 Scimitar Winglets,4,756,"1,287,468",0,0,0,4,756,"1,287,468",,,
WO,MCO,YEG,B737 Misc,B737-8 Scimitar Winglets,4,756,"1,792,476",0,0,0,4,756,"1,792,476",,,
WO,MCO,YHM,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","2,696,274",0,0,0,14,"2,646","2,696,274",,,
WO,YEG,LAS,B737 Misc,B737-8 Scimitar Winglets,31,"5,859","6,983,928",0,0,0,31,"5,859","6,983,928",,,
WO,YEG,MCO,B737 Misc,B737-8 Scimitar Winglets,4,756,"1,792,476",0,0,0,4,756,"1,792,476",,,
WO,YEG,YHM,B737 Misc,B737-8 Scimitar Winglets,62,"11,718","19,733,112",23,"4,347","7,320,348",39,"7,371","12,412,764",169.60%,169.60%,169.60%
WO,YEG,YWG,B737 Misc,B737-8 Scimitar Winglets,27,"5,103","3,781,323",0,0,0,27,"5,103","3,781,323",,,
WO,YEG,YXU,B737 Misc,B737-8 Scimitar Winglets,31,"5,859","9,608,760",0,0,0,31,"5,859","9,608,760",,,
WO,YEG,YXX,B737 Misc,B737-8 Scimitar Winglets,69,"13,041","6,285,762",21,"3,969","1,913,058",48,"9,072","4,372,704",228.60%,228.60%,228.60%
WO,YHM,CUN,B737 Misc,B737-8 Scimitar Winglets,4,756,"1,192,212",0,0,0,4,756,"1,192,212",,,
WO,YHM,FLL,B737 Misc,B737-8 Scimitar Winglets,9,"1,701","2,003,778",0,0,0,9,"1,701","2,003,778",,,
WO,YHM,LAS,B737 Misc,B737-8 Scimitar Winglets,17,"3,213","6,191,451",0,0,0,17,"3,213","6,191,451",,,
WO,YHM,MBJ,B737 Misc,B737-8 Scimitar Winglets,4,756,"1,287,468",0,0,0,4,756,"1,287,468",,,
WO,YHM,MCO,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","2,696,274",0,0,0,14,"2,646","2,696,274",,,
WO,YHM,YEG,B737 Misc,B737-8 Scimitar Winglets,62,"11,718","19,733,112",24,"4,536","7,638,624",38,"7,182","12,094,488",158.30%,158.30%,158.30%
WO,YHM,YHZ,B737 Misc,B737-8 Scimitar Winglets,58,"10,962","9,043,650",19,"3,591","2,962,575",39,"7,371","6,081,075",205.30%,205.30%,205.30%
WO,YHM,YWG,B737 Misc,B737-8 Scimitar Winglets,27,"5,103","4,817,232",20,"3,780","3,568,320",7,"1,323","1,248,912",35.00%,35.00%,35.00%
WO,YHM,YXX,B737 Misc,B737-8 Scimitar Winglets,53,"10,017","20,544,867",19,"3,591","7,365,141",34,"6,426","13,179,726",178.90%,178.90%,178.90%
WO,YHZ,YHM,B737 Misc,B737-8 Scimitar Winglets,58,"10,962","9,043,650",19,"3,591","2,962,575",39,"7,371","6,081,075",205.30%,205.30%,205.30%
WO,YHZ,YXU,B737 Misc,B737-8 Scimitar Winglets,27,"5,103","4,526,361",0,0,0,27,"5,103","4,526,361",,,
WO,YLW,LAS,B737 Misc,B737-8 Scimitar Winglets,8,"1,512","1,484,784",0,0,0,8,"1,512","1,484,784",,,
WO,YLW,YWG,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","2,603,664",0,0,0,14,"2,646","2,603,664",,,
WO,YWG,YEG,B737 Misc,B737-8 Scimitar Winglets,27,"5,103","3,781,323",0,0,0,27,"5,103","3,781,323",,,
WO,YWG,YHM,B737 Misc,B737-8 Scimitar Winglets,27,"5,103","4,817,232",20,"3,780","3,568,320",7,"1,323","1,248,912",35.00%,35.00%,35.00%
WO,YWG,YLW,B737 Misc,B737-8 Scimitar Winglets,14,"2,646","2,603,664",0,0,0,14,"2,646","2,603,664",,,
WO,YWG,YXX,B737 Misc,B737-8 Scimitar Winglets,19,"3,591","4,050,648",0,0,0,19,"3,591","4,050,648",,,
WO,YXU,YEG,B737 Misc,B737-8 Scimitar Winglets,31,"5,859","9,608,760",0,0,0,31,"5,859","9,608,760",,,
WO,YXU,YHZ,B737 Misc,B737-8 Scimitar Winglets,27,"5,103","4,526,361",0,0,0,27,"5,103","4,526,361",,,
WO,YXU,YXX,B737 Misc,B737-8 Scimitar Winglets,31,"5,859","11,718,000",0,0,0,31,"5,859","11,718,000",,,
WO,YXX,LAS,B737 Misc,B737-8 Scimitar Winglets,8,"1,512","1,459,080",0,0,0,8,"1,512","1,459,080",,,
WO,YXX,YEG,B737 Misc,B737-8 Scimitar Winglets,69,"13,041","6,285,762",21,"3,969","1,913,058",48,"9,072","4,372,704",228.60%,228.60%,228.60%
WO,YXX,YHM,B737 Misc,B737-8 Scimitar Winglets,53,"10,017","20,544,867",19,"3,591","7,365,141",34,"6,426","13,179,726",178.90%,178.90%,178.90%
WO,YXX,YWG,B737 Misc,B737-8 Scimitar Winglets,19,"3,591","4,050,648",0,0,0,19,"3,591","4,050,648",,,
WO,YXX,YXU,B737 Misc,B737-8 Scimitar Winglets,31,"5,859","11,718,000",0,0,0,31,"5,859","11,718,000",,,
WS,ANU,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"1,128,280",5,670,"1,410,350",-1,-134,"-282,070",-20.00%,-20.00%,-20.00%
WS,ATL,YYC,B737-6/7/8/9,B737-600,1,113,"216,282",0,0,0,1,113,"216,282",,,
WS,ATL,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,15,"2,010","3,847,140",0,0,0,15,"2,010","3,847,140",,,
WS,ATL,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,15,"2,610","4,995,540",0,0,0,15,"2,610","4,995,540",,,
WS,AUA,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,3,402,"893,244",4,536,"1,190,992",-1,-134,"-297,748",-25.00%,-25.00%,-25.00%
WS,AUA,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,1,174,"386,628",0,0,0,1,174,"386,628",,,
WS,AUS,YYC,B737-6/7/8/9,B737-600,2,226,"377,646",0,0,0,2,226,"377,646",,,
WS,AUS,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"895,656",0,0,0,4,536,"895,656",,,
WS,AUS,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,2,348,"581,508",0,0,0,2,348,"581,508",,,
WS,AZS,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,2,268,"476,236",3,402,"714,354",-1,-134,"-238,118",-33.30%,-33.30%,-33.30%
WS,AZS,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,2,348,"618,396",1,174,"309,198",1,174,"309,198",100.00%,100.00%,100.00%
WS,BCN,YYZ,B767,B767-300 winglets Passenger,14,"3,668","14,664,664",0,0,0,14,"3,668","14,664,664",,,
WS,BDA,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"603,000",12,"1,608","1,809,000",-8,"-1,072","-1,206,000",-66.70%,-66.70%,-66.70%
WS,BDA,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,566","1,761,750",2,348,"391,500",7,"1,218","1,370,250",350.00%,350.00%,350.00%
AC,YYZ,YUL,A320,A320,329,"48,034","15,130,710",465,"67,890","21,385,350",-136,"-19,856","-6,254,640",-29.20%,-29.20%,-29.20%
WS,BGI,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"1,299,264",7,938,"2,273,712",-3,-402,"-974,448",-42.90%,-42.90%,-42.90%
WS,BGI,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,10,"1,740","4,217,760",10,"1,740","4,217,760",0,0,0,0.00%,0.00%,0.00%
WS,BNA,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,13,"1,742","2,963,142",15,"2,010","3,419,010",-2,-268,"-455,868",-13.30%,-13.30%,-13.30%
WS,BNA,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,0,0,0,7,"1,218","2,071,818",-7,"-1,218","-2,071,818",-100.00%,-100.00%,-100.00%
WS,BNA,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,0,0,0,5,670,"429,470",-5,-670,"-429,470",-100.00%,-100.00%,-100.00%
WS,BNA,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,0,0,0,4,696,"446,136",-4,-696,"-446,136",-100.00%,-100.00%,-100.00%
WS,BNA,YYZ,DeHavilland Dash-8,DHC-8-400,45,"3,510","2,249,910",22,"1,716","1,099,956",23,"1,794","1,149,954",104.50%,104.50%,104.50%
WS,BOS,YHZ,DeHavilland Dash-8,DHC-8-400,0,0,0,31,"2,418","1,001,052",-31,"-2,418","-1,001,052",-100.00%,-100.00%,-100.00%
WS,BOS,YYZ,DeHavilland Dash-8,DHC-8-400,93,"7,254","3,235,284",93,"7,254","3,235,284",0,0,0,0.00%,0.00%,0.00%
WS,CCC,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,696,"1,016,160",4,696,"1,016,160",0,0,0,0.00%,0.00%,0.00%
FI,KEF,YHZ,B737 Misc,B737-Max 9 Passenger,4,880,"1,807,520",0,0,0,4,880,"1,807,520",,,
WS,CDG,YYC,B787,B787-9,18,"5,760","26,432,640",0,0,0,18,"5,760","26,432,640",,,
WS,CUN,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,1,134,"372,788",6,804,"2,236,728",-5,-670,"-1,863,940",-83.30%,-83.30%,-83.30%
WS,CUN,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,7,"1,218","3,388,476",7,"1,218","3,388,476",0,0,0,0.00%,0.00%,0.00%
WS,CUN,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"1,361,976",1,134,"340,494",3,402,"1,021,482",300.00%,300.00%,300.00%
WS,CUN,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,18,"3,132","7,958,412",21,"3,654","9,284,814",-3,-522,"-1,326,402",-14.30%,-14.30%,-14.30%
FI,KEF,YYZ,B737 Misc,B737-Max 9 Passenger,4,880,"2,286,240",0,0,0,4,880,"2,286,240",,,
WS,CUN,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,17,"2,278","3,678,970",7,938,"1,514,870",10,"1,340","2,164,100",142.90%,142.90%,142.90%
WS,CUN,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,21,"3,654","5,901,210",38,"6,612","10,678,380",-17,"-2,958","-4,777,170",-44.70%,-44.70%,-44.70%
WS,DEN,YYC,B737-6/7/8/9,B737-600,0,0,0,5,565,"507,935",-5,-565,"-507,935",-100.00%,-100.00%,-100.00%
WS,DEN,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,8,"1,072","963,728",21,"2,814","2,529,786",-13,"-1,742","-1,566,058",-61.90%,-61.90%,-61.90%
WS,DEN,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,566","1,407,834",5,870,"782,130",4,696,"625,704",80.00%,80.00%,80.00%
FI,YHZ,KEF,B737 Misc,B737-Max 9 Passenger,4,880,"1,807,520",0,0,0,4,880,"1,807,520",,,
WS,DUB,YHZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,3,402,"1,040,376",0,0,0,3,402,"1,040,376",,,
WS,DUB,YYC,B787,B787-9,13,"4,160","17,089,280",0,0,0,13,"4,160","17,089,280",,,
WS,DUB,YYT,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,0,0,0,31,"4,154","8,515,700",-31,"-4,154","-8,515,700",-100.00%,-100.00%,-100.00%
WS,FLL,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,14,"1,876","2,277,464",11,"1,474","1,789,436",3,402,"488,028",27.30%,27.30%,27.30%
WS,FLL,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,17,"2,958","3,591,012",20,"3,480","4,224,720",-3,-522,"-633,708",-15.00%,-15.00%,-15.00%
FI,YYZ,KEF,B737 Misc,B737-Max 9 Passenger,4,880,"2,286,240",0,0,0,4,880,"2,286,240",,,
WS,GCM,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,2,268,"451,044",5,670,"1,127,610",-3,-402,"-676,566",-60.00%,-60.00%,-60.00%
WS,GCM,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,2,348,"585,684",0,0,0,2,348,"585,684",,,
WS,BGI,YYZ,B737 Misc,B737-Max 8 Passenger,4,696,"1,687,104",0,0,0,4,696,"1,687,104",,,
WS,GLA,YHZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,9,"1,206","3,172,986",31,"4,154","10,929,174",-22,"-2,948","-7,756,188",-71.00%,-71.00%,-71.00%
WS,HNL,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,31,"5,394","14,590,770",31,"5,394","14,590,770",0,0,0,0.00%,0.00%,0.00%
WS,GCM,YYZ,B737 Misc,B737-Max 8 Passenger,4,696,"1,171,368",0,0,0,4,696,"1,171,368",,,
WS,IAH,YYC,B737-6/7/8/9,B737-600,6,678,"1,184,466",22,"2,486","4,343,042",-16,"-1,808","-3,158,576",-72.70%,-72.70%,-72.70%
WS,IAH,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,44,"5,896","10,300,312",24,"3,216","5,618,352",20,"2,680","4,681,960",83.30%,83.30%,83.30%
WS,IAH,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,696,"1,215,912",8,"1,392","2,431,824",-4,-696,"-1,215,912",-50.00%,-50.00%,-50.00%
WS,JFK,YYC,B737-6/7/8/9,B737-600,0,0,0,1,113,"230,633",-1,-113,"-230,633",-100.00%,-100.00%,-100.00%
WS,JFK,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,14,"1,876","3,828,916",10,"1,340","2,734,940",4,536,"1,093,976",40.00%,40.00%,40.00%
WS,JFK,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,17,"2,958","6,037,278",20,"3,480","7,102,680",-3,-522,"-1,065,402",-15.00%,-15.00%,-15.00%
WS,IAH,YYC,B737 Misc,B737-Max 8 Passenger,4,696,"1,215,912",0,0,0,4,696,"1,215,912",,,
WS,KIN,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,1,134,"238,654",0,0,0,1,134,"238,654",,,
WS,KIN,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,15,"2,610","4,648,410",13,"2,262","4,028,622",2,348,"619,788",15.40%,15.40%,15.40%
WS,LAS,YEG,B737-6/7/8/9,B737-600,0,0,0,7,791,"942,872",-7,-791,"-942,872",-100.00%,-100.00%,-100.00%
WS,LAS,YEG,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,9,"1,206","1,437,552",8,"1,072","1,277,824",1,134,"159,728",12.50%,12.50%,12.50%
WS,LAS,YEG,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,8,"1,392","1,659,264",36,"6,264","7,466,688",-28,"-4,872","-5,807,424",-77.80%,-77.80%,-77.80%
WS,LAS,YVR,B737-6/7/8/9,B737-600,0,0,0,2,226,"224,192",-2,-226,"-224,192",-100.00%,-100.00%,-100.00%
WS,LAS,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"531,712",14,"1,876","1,860,992",-10,"-1,340","-1,329,280",-71.40%,-71.40%,-71.40%
WS,LAS,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,44,"7,656","7,594,752",42,"7,308","7,249,536",2,348,"345,216",4.80%,4.80%,4.80%
WS,LAX,YYC,B737 Misc,B737-Max 8 Passenger,4,696,"839,376",0,0,0,4,696,"839,376",,,
WS,LAS,YWG,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,2,268,"351,348",4,536,"702,696",-2,-268,"-351,348",-50.00%,-50.00%,-50.00%
WS,LAS,YWG,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,0,0,0,5,870,"1,140,570",-5,-870,"-1,140,570",-100.00%,-100.00%,-100.00%
WS,LIR,YYZ,B737 Misc,B737-Max 8 Passenger,4,696,"1,604,976",0,0,0,4,696,"1,604,976",,,
WS,LAS,YYC,B737-6/7/8/9,B737-600,8,904,"939,256",10,"1,130","1,174,070",-2,-226,"-234,814",-20.00%,-20.00%,-20.00%
WS,LAS,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,31,"4,154","4,316,006",32,"4,288","4,455,232",-1,-134,"-139,226",-3.10%,-3.10%,-3.10%
WS,LAS,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,42,"7,308","7,593,012",50,"8,700","9,039,300",-8,"-1,392","-1,446,288",-16.00%,-16.00%,-16.00%
WS,MCO,YYZ,B737 Misc,B737-Max 8 Passenger,4,696,"734,976",0,0,0,4,696,"734,976",,,
WS,LAS,YYZ,B737-6/7/8/9,B737-600,2,226,"439,344",1,113,"219,672",1,113,"219,672",100.00%,100.00%,100.00%
WS,LAS,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,9,"1,206","2,344,464",11,"1,474","2,865,456",-2,-268,"-520,992",-18.20%,-18.20%,-18.20%
WS,LAS,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,27,"4,698","9,132,912",49,"8,526","16,574,544",-22,"-3,828","-7,441,632",-44.90%,-44.90%,-44.90%
WS,LAX,YEG,B737-6/7/8/9,B737-600,5,565,"767,270",0,0,0,5,565,"767,270",,,
WS,LAX,YEG,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,536,"727,888",5,670,"909,860",-1,-134,"-181,972",-20.00%,-20.00%,-20.00%
WS,LAX,YEG,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,22,"3,828","5,198,424",26,"4,524","6,143,592",-4,-696,"-945,168",-15.40%,-15.40%,-15.40%
WS,LAX,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,29,"3,886","4,196,880",31,"4,154","4,486,320",-2,-268,"-289,440",-6.50%,-6.50%,-6.50%
WS,LAX,YVR,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,64,"11,136","12,026,880",62,"10,788","11,651,040",2,348,"375,840",3.20%,3.20%,3.20%
WS,NAS,YYZ,B737 Misc,B737-Max 8 Passenger,4,696,"898,536",0,0,0,4,696,"898,536",,,
WS,LAX,YYC,B737-6/7/8/9,B737-600,12,"1,356","1,635,336",2,226,"272,556",10,"1,130","1,362,780",500.00%,500.00%,500.00%
WS,LAX,YYC,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,24,"3,216","3,878,496",16,"2,144","2,585,664",8,"1,072","1,292,832",50.00%,50.00%,50.00%
WS,LAX,YYC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,22,"3,828","4,616,568",44,"7,656","9,233,136",-22,"-3,828","-4,616,568",-50.00%,-50.00%,-50.00%
WS,LAX,YYZ,B737-6/7/8/9,B737-600,3,339,"737,664",2,226,"491,776",1,113,"245,888",50.00%,50.00%,50.00%
